host_gene_id,nested_gene_id,nested_gene_name,nested_gene_type,chromosome,nested_start,nested_end,intron_start,intron_end,transcript_id
ENSG00000288520.1,ENSG00000308666.1,ENSG00000308666,lncRNA,chr6,154267598,154267897,154265965,154410342,ENST00000673182.1
ENSG00000074706.16,ENSG00000308648.1,ENSG00000308648,lncRNA,chr6,154341563,154343949,154289757,154348051,ENST00000890496.2
ENSG00000288520.1,ENSG00000308648.1,ENSG00000308648,lncRNA,chr6,154341563,154343949,154265965,154410342,ENST00000673182.1
ENSG00000288520.1,ENSG00000286553.1,ENSG00000286553,lncRNA,chr6,154477982,154479593,154450259,154510062,ENST00000673182.1
ENSG00000153721.21,ENSG00000286553.1,ENSG00000286553,lncRNA,chr6,154477982,154479593,154450259,154510062,ENST00000607772.6
ENSG00000213079.12,ENSG00000200594.1,RNU6-824P,snRNA,chr6,154825176,154825279,154824379,154827171,ENST00000367186.8
ENSG00000146426.21,ENSG00000218757.1,ENSG00000218757,processed_pseudogene,chr6,154845074,154845620,154833410,154860737,ENST00000461783.8
ENSG00000146426.21,ENSG00000264814.1,MIR1273C,miRNA,chr6,154853360,154853436,154833410,154860737,ENST00000461783.8
ENSG00000146426.21,ENSG00000238963.2,U8,snoRNA,chr6,154905076,154905206,154833410,154907729,ENST00000460692.2
ENSG00000146426.21,ENSG00000274451.1,ENSG00000274451,unprocessed_pseudogene,chr6,155004835,155005318,154944207,155090288,ENST00000461783.8
ENSG00000029639.13,ENSG00000171217.6,CLDN20,protein_coding,chr6,155264013,155276548,155257909,155285157,ENST00001088158.1
ENSG00000305252.1,ENSG00000305275.1,ENSG00000305275,lncRNA,chr6,155364056,155364833,155333693,155378023,ENST00000809830.1
ENSG00000302951.1,ENSG00000238789.1,RNU7-152P,snRNA,chr6,155654963,155655026,155648029,155661685,ENST00000790614.1
ENSG00000287092.2,ENSG00000306391.1,ENSG00000306391,lncRNA,chr6,155855833,155859122,155832895,155909777,ENST00000817237.1
ENSG00000287092.2,ENSG00000306377.1,ENSG00000306377,lncRNA,chr6,155866672,155875250,155832895,155909777,ENST00000817237.1
ENSG00000287092.2,ENSG00000221456.1,MIR1202,miRNA,chr6,155946797,155946879,155912267,156252319,ENST00000663591.1
ENSG00000287092.2,ENSG00000304800.1,ENSG00000304800,lncRNA,chr6,155951396,155951856,155912267,156252319,ENST00000663591.1
ENSG00000287092.2,ENSG00000301010.1,ENSG00000301010,lncRNA,chr6,155997402,156029281,155912267,156252319,ENST00000663591.1
ENSG00000287092.2,ENSG00000296697.1,ENSG00000296697,lncRNA,chr6,156068803,156080338,155912267,156252319,ENST00000663591.1
ENSG00000287092.2,ENSG00000307615.1,ENSG00000307615,lncRNA,chr6,156102875,156176208,155912267,156252319,ENST00000663591.1
ENSG00000287092.2,ENSG00000285797.2,ENSG00000285797,lncRNA,chr6,156310923,156390246,156294755,156397365,ENST00000663591.1
ENSG00000287092.2,ENSG00000212295.1,SNORD28B,snoRNA,chr6,156378750,156378824,156294755,156397365,ENST00000663591.1
ENSG00000285797.2,ENSG00000212295.1,SNORD28B,snoRNA,chr6,156378750,156378824,156352787,156388675,ENST00000648863.1
ENSG00000296922.1,ENSG00000220347.1,H3P28,processed_pseudogene,chr6,156662050,156662437,156633788,156680368,ENST00000743651.1
ENSG00000296922.1,ENSG00000296971.1,ENSG00000296971,lncRNA,chr6,156717246,156719954,156680546,156779941,ENST00000743650.1
ENSG00000296922.1,ENSG00000296950.1,ENSG00000296950,lncRNA,chr6,156718819,156744367,156680546,156779941,ENST00000743650.1
ENSG00000296922.1,ENSG00000271265.1,ENSG00000271265,lncRNA,chr6,156774217,156774662,156680546,156779941,ENST00000743650.1
ENSG00000296922.1,ENSG00000271551.2,ENSG00000271551,lncRNA,chr6,156776360,156778422,156680546,156779941,ENST00000743650.1
ENSG00000049618.27,ENSG00000271899.1,MIR4466,miRNA,chr6,156779678,156779731,156779472,156829226,ENST00000346085.11
ENSG00000296922.1,ENSG00000271899.1,MIR4466,miRNA,chr6,156779678,156779731,156680546,156779941,ENST00000743650.1
ENSG00000049618.27,ENSG00000270487.1,ENSG00000270487,lncRNA,chr6,156780327,156780455,156779472,156829226,ENST00000346085.11
ENSG00000049618.27,ENSG00000218596.2,ENSG00000218596,processed_pseudogene,chr6,156976294,156977072,156935577,156984707,ENST00000638000.1
ENSG00000049618.27,ENSG00000300839.1,ENSG00000300839,lncRNA,chr6,156980943,156982263,156935577,156984707,ENST00000638000.1
ENSG00000049618.27,ENSG00000297172.1,ENSG00000297172,lncRNA,chr6,157019246,157020052,156935577,157084661,ENST00000346085.11
ENSG00000049618.27,ENSG00000288910.1,ENSG00000288910,lncRNA,chr6,157060632,157061587,157036877,157084661,ENST00000674190.1
ENSG00000049618.27,ENSG00000233044.1,ARID1B-AS1,lncRNA,chr6,157107727,157119706,157084906,157133027,ENST00000414678.8
ENSG00000215712.13,ENSG00000217783.2,LDHAL6FP,processed_pseudogene,chr6,157299045,157300126,157293000,157318781,ENST00001102634.1
ENSG00000303704.1,ENSG00000213078.3,HSD17B12P1,transcribed_processed_pseudogene,chr6,157365990,157366923,157361785,157369672,ENST00000796634.1
ENSG00000286482.3,ENSG00000218631.1,ENSG00000218631,transcribed_processed_pseudogene,chr6,157372556,157373171,157369763,157380791,ENST00000796727.1
ENSG00000286482.3,ENSG00000303736.1,ENSG00000303736,lncRNA,chr6,157375270,157379101,157369763,157380791,ENST00000796727.1
ENSG00000175048.19,ENSG00000300254.1,ENSG00000300254,lncRNA,chr6,157397468,157399428,157382267,157542584,ENST00001124232.1
ENSG00000175048.19,ENSG00000299399.1,ENSG00000299399,lncRNA,chr6,157426383,157428876,157382267,157542584,ENST00001124232.1
ENSG00000175048.19,ENSG00000266617.1,MIR3692,miRNA,chr6,157529132,157529200,157382267,157542584,ENST00001124232.1
ENSG00000130340.19,ENSG00000234361.2,ENSG00000234361,lncRNA,chr6,157826163,157830576,157823447,157867546,ENST00001109660.1
ENSG00000130340.19,ENSG00000229502.5,ENSG00000229502,lncRNA,chr6,157872571,157875210,157823447,157896826,ENST00000681138.2
ENSG00000130340.19,ENSG00000236324.2,SNX9-AS1,lncRNA,chr6,157885114,157892906,157875177,157896826,ENST00001109660.1
ENSG00000130340.19,ENSG00000220867.1,HSPE1P26,processed_pseudogene,chr6,157924402,157924676,157921662,157927110,ENST00000681534.2
ENSG00000130340.19,ENSG00000252658.1,RNU6-786P,snRNA,chr6,157934168,157934257,157932273,157935963,ENST00000681534.2
ENSG00000078269.16,ENSG00000285642.1,ENSG00000285642,lncRNA,chr6,158000109,158000749,157982089,158017203,ENST00001006867.1
ENSG00000078269.16,ENSG00000233496.1,SYNJ2-IT1,lncRNA,chr6,158001107,158002383,157982089,158017203,ENST00001006867.1
ENSG00000130338.14,ENSG00000188451.8,SRP72P2,processed_pseudogene,chr6,158237336,158242797,158232304,158312050,ENST00000620026.1
ENSG00000130338.14,ENSG00000287591.2,ENSG00000287591,lncRNA,chr6,158296360,158303376,158232304,158312050,ENST00000620026.1
ENSG00000274023.1,ENSG00000287591.2,ENSG00000287591,lncRNA,chr6,158296360,158303376,158282861,158427838,ENST00000619713.1
ENSG00000130338.14,ENSG00000238019.1,ENSG00000238019,lncRNA,chr6,158397885,158398561,158314269,158413064,ENST00001108555.1
ENSG00000274023.1,ENSG00000238019.1,ENSG00000238019,lncRNA,chr6,158397885,158398561,158282861,158427838,ENST00000619713.1
ENSG00000130338.14,ENSG00000243373.3,RN7SL173P,misc_RNA,chr6,158437797,158438088,158429898,158448995,ENST00001108555.1
ENSG00000146433.13,ENSG00000218226.1,TATDN2P2,processed_pseudogene,chr6,158609706,158621636,158608751,158623549,ENST00000367090.6
ENSG00000146433.13,ENSG00000278571.1,MIR7161,miRNA,chr6,158609707,158609790,158608751,158623549,ENST00000367090.6
ENSG00000164674.19,ENSG00000219249.2,AMZ2P2,processed_pseudogene,chr6,158725747,158726803,158725638,158745479,ENST00000852391.2
ENSG00000293101.1,ENSG00000302588.1,ENSG00000302588,lncRNA,chr6,158850292,158851237,158842140,158857253,ENST00000522287.1
ENSG00000203711.17,ENSG00000213076.3,YKT6P1,processed_pseudogene,chr6,158921271,158922150,158895367,158948045,ENST00000795721.1
ENSG00000203711.17,ENSG00000223191.1,RNU6-293P,snRNA,chr6,158926466,158926571,158895367,158948045,ENST00000795721.1
ENSG00000203711.17,ENSG00000303608.1,ENSG00000303608,lncRNA,chr6,158937248,158939642,158895367,158948045,ENST00000795721.1
ENSG00000271913.10,ENSG00000288845.1,ENSG00000288845,lncRNA,chr6,159045152,159046175,159042309,159047673,ENST00000819080.1
ENSG00000164691.21,ENSG00000288845.1,ENSG00000288845,lncRNA,chr6,159045152,159046175,159044921,159064767,ENST00000645980.2
ENSG00000164691.21,ENSG00000306577.1,ENSG00000306577,lncRNA,chr6,159092879,159093134,159064939,159095728,ENST00000645980.2
ENSG00000285492.3,ENSG00000306577.1,ENSG00000306577,lncRNA,chr6,159092879,159093134,159064939,159095728,ENST00000642829.1
ENSG00000164694.19,ENSG00000235086.1,FNDC1-IT1,lncRNA,chr6,159240786,159243329,159239958,159246900,ENST00000906655.1
ENSG00000231178.4,ENSG00000234777.4,LINC02529,lncRNA,chr6,159381699,159401147,159375875,159436481,ENST00000753126.1
ENSG00000286533.2,ENSG00000216480.2,RPL21P69,processed_pseudogene,chr6,159526062,159526527,159469516,159662585,ENST00000656085.1
ENSG00000286533.2,ENSG00000301522.1,ENSG00000301522,lncRNA,chr6,159555532,159557347,159469516,159662585,ENST00000656085.1
ENSG00000286533.2,ENSG00000276413.1,ENSG00000276413,processed_pseudogene,chr6,159555964,159556174,159469516,159662585,ENST00000656085.1
ENSG00000286533.2,ENSG00000237927.1,ENSG00000237927,lncRNA,chr6,159586955,159589169,159469516,159662585,ENST00000656085.1
ENSG00000291237.3,ENSG00000237927.1,ENSG00000237927,lncRNA,chr6,159586955,159589169,159570236,159682473,ENST00001053158.1
ENSG00000291237.3,ENSG00000220305.1,HNRNPH1P1,processed_pseudogene,chr6,159712801,159713985,159692864,159730884,ENST00000546087.5
ENSG00000146457.18,ENSG00000251988.1,RNU4ATAC18P,snRNA,chr6,159720415,159720540,159716597,159726558,ENST00000971718.2
ENSG00000291237.3,ENSG00000251988.1,RNU4ATAC18P,snRNA,chr6,159720415,159720540,159692864,159730884,ENST00000546087.5
ENSG00000120437.11,ENSG00000207392.1,SNORA20,snoRNA,chr6,159780250,159780381,159777457,159787781,ENST00001118931.1
ENSG00000120438.14,ENSG00000207392.1,SNORA20,snoRNA,chr6,159780250,159780381,159780088,159780442,ENST00000544255.6
ENSG00000120437.11,ENSG00000206910.1,SNORA29,snoRNA,chr6,159785594,159785733,159777457,159787781,ENST00001118931.1
ENSG00000120438.14,ENSG00000206910.1,SNORA29,snoRNA,chr6,159785594,159785733,159784068,159787742,ENST00000544255.6
ENSG00000130368.8,ENSG00000306392.1,ENSG00000306392,lncRNA,chr6,159837365,159854911,159830211,159899185,ENST00001063634.1
ENSG00000197081.17,ENSG00000268257.3,AIRN,lncRNA,chr6,160002409,160007664,159991324,160009009,ENST00001114594.1
ENSG00000197081.17,ENSG00000213073.5,CHP1P2,transcribed_processed_pseudogene,chr6,160093423,160093993,160090104,160096438,ENST00001074165.1
ENSG00000112499.14,ENSG00000294112.1,ENSG00000294112,lncRNA,chr6,160252573,160255753,160250703,160256613,ENST00001135954.1
ENSG00000112499.14,ENSG00000230234.1,ENSG00000230234,lncRNA,chr6,160272617,160276130,160260688,160277452,ENST00000366952.1
ENSG00000146477.8,ENSG00000287656.1,ENSG00000287656,lncRNA,chr6,160369200,160386934,160348849,160397978,ENST00000990145.1
ENSG00000287558.2,ENSG00000276960.1,ENSG00000276960,transcribed_unprocessed_pseudogene,chr6,160755398,160757518,160746920,160767413,ENST00000659713.1
ENSG00000224371.7,ENSG00000292246.1,ENSG00000292246,lncRNA,chr6,160883260,160891562,160873126,160900223,ENST00000726664.1
ENSG00000224371.7,ENSG00000220913.2,ENSG00000220913,unprocessed_pseudogene,chr6,160898549,160913638,160873126,160915778,ENST00000413062.2
ENSG00000231863.3,ENSG00000294966.1,ENSG00000294966,lncRNA,chr6,160972847,160974671,160969825,160981061,ENST00000726895.1
ENSG00000185345.26,ENSG00000286498.2,ENSG00000286498,lncRNA,chr6,161353568,161355362,161350212,161360087,ENST00000366898.6
ENSG00000185345.26,ENSG00000286805.2,ENSG00000286805,lncRNA,chr6,161435085,161446705,161386878,161548853,ENST00000366898.6
ENSG00000185345.26,ENSG00000303181.1,LNCR-SMAL,lncRNA,chr6,162234743,162239915,162201253,162262524,ENST00000366898.6
ENSG00000185345.26,ENSG00000227913.1,KRT8P44,processed_pseudogene,chr6,162568379,162569728,162550971,162727661,ENST00000674395.1
ENSG00000112530.14,ENSG00000217557.1,ENSG00000217557,processed_pseudogene,chr6,162957258,162957548,162814282,163062149,ENST00000337019.8
ENSG00000112530.14,ENSG00000285610.1,ENSG00000285610,lncRNA,chr6,162969050,162975007,162814282,163062149,ENST00000337019.8
ENSG00000112530.14,ENSG00000299968.1,ENSG00000299968,lncRNA,chr6,163030591,163033883,162814282,163062149,ENST00000337019.8
ENSG00000112530.14,ENSG00000225437.6,PACRG-AS2,lncRNA,chr6,163042557,163054161,162814282,163062149,ENST00000337019.8
ENSG00000112530.14,ENSG00000285553.1,ENSG00000285553,lncRNA,chr6,163115691,163137775,163089409,163179215,ENST00000534958.5
ENSG00000112530.14,ENSG00000225683.6,PACRG-AS3,lncRNA,chr6,163163830,163192038,163089409,163312778,ENST00000337019.8
ENSG00000112530.14,ENSG00000294900.1,ENSG00000294900,lncRNA,chr6,163209271,163305094,163089409,163312778,ENST00000337019.8
ENSG00000270419.3,ENSG00000306266.1,ENSG00000306266,lncRNA,chr6,163389566,163393695,163369258,163415244,ENST00000816694.1
ENSG00000270419.3,ENSG00000306351.1,ENSG00000306351,lncRNA,chr6,163405766,163406335,163393488,163415244,ENST00000816695.1
ENSG00000270419.3,ENSG00000306306.1,ENSG00000306306,lncRNA,chr6,163411432,163413297,163393488,163415244,ENST00000816695.1
ENSG00000112531.19,ENSG00000306330.1,ENSG00000306330,lncRNA,chr6,163416067,163416931,163415336,163429806,ENST00001075026.1
ENSG00000304230.1,ENSG00000228692.2,ENSG00000228692,lncRNA,chr6,163586583,163588165,163579897,163590115,ENST00000801183.1
ENSG00000235538.6,ENSG00000285858.2,ENSG00000285858,lncRNA,chr6,163705937,163714339,163704006,163759224,ENST00000665613.1
ENSG00000235538.6,ENSG00000301250.1,ENSG00000301250,lncRNA,chr6,163715101,163716866,163709502,163759224,ENST00000664207.1
ENSG00000288696.4,ENSG00000310498.1,ENSG00000310498,lncRNA,chr6,163877336,163901647,163867925,163918648,ENST00000850153.1
ENSG00000288696.4,ENSG00000310503.1,ENSG00000310503,lncRNA,chr6,163945953,163958692,163919915,164057047,ENST00000850153.1
ENSG00000288696.4,ENSG00000286573.2,ENSG00000286573,lncRNA,chr6,163951628,163960557,163919915,164057047,ENST00000850153.1
ENSG00000288696.4,ENSG00000310515.1,ENSG00000310515,lncRNA,chr6,163983537,163984769,163919915,164057047,ENST00000850153.1
ENSG00000288696.4,ENSG00000310507.1,ENSG00000310507,lncRNA,chr6,164006060,164018553,163988223,164057047,ENST00000850158.1
ENSG00000288696.4,ENSG00000310493.1,ENSG00000310493,lncRNA,chr6,164068806,164101988,164058967,164237753,ENST00000850152.1
ENSG00000310493.1,ENSG00000260422.1,ENSG00000260422,lncRNA,chr6,164084023,164085661,164069687,164101863,ENST00000850419.1
ENSG00000288696.4,ENSG00000260422.1,ENSG00000260422,lncRNA,chr6,164084023,164085661,164058967,164237753,ENST00000850152.1
ENSG00000310493.1,ENSG00000310516.1,ENSG00000310516,lncRNA,chr6,164085821,164086323,164069687,164101863,ENST00000850419.1
ENSG00000288696.4,ENSG00000310516.1,ENSG00000310516,lncRNA,chr6,164085821,164086323,164058967,164237753,ENST00000850152.1
ENSG00000288696.4,ENSG00000310511.1,ENSG00000310511,lncRNA,chr6,164105631,164110268,164058967,164237753,ENST00000850152.1
ENSG00000288696.4,ENSG00000230627.2,ENSG00000230627,lncRNA,chr6,164108080,164109820,164058967,164237753,ENST00000850152.1
ENSG00000288696.4,ENSG00000288584.2,ENSG00000288584,lncRNA,chr6,164148022,164152304,164058967,164237753,ENST00000850152.1
ENSG00000288696.4,ENSG00000310514.1,ENSG00000310514,lncRNA,chr6,164215823,164217057,164058967,164237753,ENST00000850152.1
ENSG00000288696.4,ENSG00000288648.1,ENSG00000288648,lncRNA,chr6,164228331,164231610,164058967,164237753,ENST00000850152.1
ENSG00000310478.1,ENSG00000226739.1,ENSG00000226739,lncRNA,chr6,164346489,164348644,164337791,164437686,ENST00000850290.1
ENSG00000287550.2,ENSG00000227455.4,ENSG00000227455,lncRNA,chr6,164827724,164832115,164805730,164856235,ENST00000770532.1
ENSG00000112541.19,ENSG00000199523.1,RNA5SP226,rRNA_pseudogene,chr6,165409562,165409676,165396460,165413500,ENST00000649273.1
ENSG00000112541.19,ENSG00000206681.1,RNU6-730P,snRNA,chr6,165718235,165718338,165711154,165791910,ENST00000672859.2
ENSG00000112541.19,ENSG00000236627.1,ENSG00000236627,lncRNA,chr6,165754189,165775780,165711154,165791910,ENST00000672859.2
ENSG00000112541.19,ENSG00000223942.3,ENSG00000223942,lncRNA,chr6,165773046,165775228,165711154,165791910,ENST00000672859.2
ENSG00000231297.4,ENSG00000296799.1,ENSG00000296799,lncRNA,chr6,166108093,166113220,166100762,166113812,ENST00000741969.1
ENSG00000233365.3,ENSG00000213536.2,GNG5P1,processed_pseudogene,chr6,166240290,166240493,166237041,166242801,ENST00000444219.2
ENSG00000233365.3,ENSG00000309166.1,ENSG00000309166,lncRNA,chr6,166253695,166254018,166253502,166254416,ENST00000838950.1
ENSG00000198818.12,ENSG00000233231.1,HNRNPA1P49,processed_pseudogene,chr6,166334568,166335471,166331408,166342418,ENST00001085671.1
ENSG00000308813.1,ENSG00000233231.1,HNRNPA1P49,processed_pseudogene,chr6,166334568,166335471,166332046,166342639,ENST00000836544.1
ENSG00000071242.15,ENSG00000232082.1,RPS6KA2-IT1,lncRNA,chr6,166460663,166465383,166459552,166469840,ENST00000405189.8
ENSG00000071242.15,ENSG00000222958.1,MIR1913,miRNA,chr6,166509354,166509433,166508283,166510276,ENST00000405189.8
ENSG00000071242.15,ENSG00000235272.3,RAMACL,protein_coding,chr6,166583009,166586678,166538785,166626920,ENST00000907318.2
ENSG00000071242.15,ENSG00000294646.1,ENSG00000294646,lncRNA,chr6,166633914,166649096,166538785,166692792,ENST00000714395.1
ENSG00000071242.15,ENSG00000287690.1,ENSG00000287690,lncRNA,chr6,166651524,166655610,166538785,166692792,ENST00000714395.1
ENSG00000071242.15,ENSG00000301701.1,ENSG00000301701,lncRNA,chr6,166656703,166678509,166538785,166692792,ENST00000714395.1
ENSG00000071242.15,ENSG00000235008.1,IGF2BP3P1,processed_pseudogene,chr6,166701094,166702839,166538785,166770862,ENST00000510118.6
ENSG00000071242.15,ENSG00000309466.1,ENSG00000309466,lncRNA,chr6,166709241,166712359,166538785,166770862,ENST00000510118.6
ENSG00000249141.1,ENSG00000308175.1,ENSG00000308175,lncRNA,chr6,166899091,166921966,166858260,166934090,ENST00000507747.1
ENSG00000249141.1,ENSG00000231654.1,RPS6KA2-AS1,lncRNA,chr6,166903698,166904835,166858260,166934090,ENST00000507747.1
ENSG00000308175.1,ENSG00000231654.1,RPS6KA2-AS1,lncRNA,chr6,166903698,166904835,166899229,166921468,ENST00000832139.1
ENSG00000071242.15,ENSG00000231654.1,RPS6KA2-AS1,lncRNA,chr6,166903698,166904835,166538785,166906357,ENST00000512860.5
ENSG00000285730.1,ENSG00000265828.1,MIR3939,miRNA,chr6,166997807,166997912,166996582,166999356,ENST00000649589.1
ENSG00000227598.2,ENSG00000265828.1,MIR3939,miRNA,chr6,166997807,166997912,166972789,166998917,ENST00000444102.1
ENSG00000272980.5,ENSG00000284825.1,ENSG00000284825,lncRNA,chr6,167114957,167121527,167033972,167136037,ENST00000705249.1
ENSG00000112486.20,ENSG00000284825.1,ENSG00000284825,lncRNA,chr6,167114957,167121527,167112015,167136037,ENST00000400926.6
ENSG00000112486.20,ENSG00000284914.2,ENSG00000284914,lncRNA,chr6,167126223,167131572,167123224,167134933,ENST00000884634.2
ENSG00000272980.5,ENSG00000284914.2,ENSG00000284914,lncRNA,chr6,167126223,167131572,167033972,167136037,ENST00000705249.1
ENSG00000291286.2,ENSG00000120436.4,GPR31,protein_coding,chr6,167155247,167157980,167150074,167164400,ENST00000486697.2
ENSG00000120440.16,ENSG00000217447.1,ENSG00000217447,processed_pseudogene,chr6,167347472,167348053,167341946,167348836,ENST00000515138.1
ENSG00000120440.16,ENSG00000308223.1,ENSG00000308223,lncRNA,chr6,167349198,167351546,167348954,167358054,ENST00000515138.1
ENSG00000120440.16,ENSG00000308240.1,ENSG00000308240,lncRNA,chr6,167350659,167351280,167348954,167358054,ENST00000515138.1
ENSG00000308223.1,ENSG00000308240.1,ENSG00000308240,lncRNA,chr6,167350659,167351280,167349609,167351382,ENST00000832593.1
